link,物件名,date,販売価格,所在地,沿線・駅,専有面積,間取り,バルコニー,築年月
/ms/chuko/tokyo/sc_katsushika/nc_78998699/,メロディーハイム水元公園弐番館,2026-01-05,3990万円,東京都葛飾区水元１,ＪＲ常磐線「金町」バス11分停歩4分,81.42m2（壁芯）,4LDK,13.94m2,2002年9月
/ms/chuko/tokyo/sc_katsushika/nc_78987696/,ロイヤルプラザお花茶屋,2026-01-05,3999万円,東京都葛飾区宝町２,京成本線「お花茶屋」徒歩5分,66.78m2（壁芯）,3LDK,6.96m2,1989年2月
/ms/chuko/tokyo/sc_katsushika/nc_78774455/,ライオンズマンション青戸平和公園,2026-01-05,4280万円,東京都葛飾区青戸４,京成本線「青砥」徒歩11分,56.21m2（壁芯）,2LDK,5.26m2,1994年11月
/ms/chuko/tokyo/sc_katsushika/nc_78849815/,シンクレア柴又パークサイド,2026-01-05,4290万円,東京都葛飾区柴又２,京成金町線「柴又」徒歩14分,66.06m2（壁芯）,3LDK,12.82m2,2009年3月
/ms/chuko/tokyo/sc_katsushika/nc_78767898/,ライオンズマンション東堀切二丁目,2026-01-05,4299万円,東京都葛飾区東堀切２,京成本線「お花茶屋」徒歩10分,75.83m2（壁芯）,2LDK+S（納戸）,6.84m2,1989年1月
/ms/chuko/tokyo/sc_katsushika/nc_78895834/,エヴァーグリーン立石,2026-01-05,4299万円,東京都葛飾区東立石３,京成押上線「京成立石」徒歩6分,62.64m2（壁芯）,2LDK+S（納戸）,-,1996年3月
/ms/chuko/tokyo/sc_katsushika/nc_78837850/,ライオンズマンション東堀切二丁目,2026-01-05,4299万円,東京都葛飾区東堀切２,京成本線「お花茶屋」徒歩10分,75.88m2（壁芯）,2LDK+S（納戸）,6.84m2,1989年1月
/ms/chuko/tokyo/sc_katsushika/nc_78463827/,フェイム小岩レジデンスタワー,2026-01-05,4399万円,東京都葛飾区奥戸７,京成本線「青砥」徒歩17分,72.08m2（壁芯）,3LDK,18.44m2,2003年2月
/ms/chuko/tokyo/sc_katsushika/nc_78638520/,フェイム小岩レジデンスタワー,2026-01-05,4399万円,東京都葛飾区奥戸７-14-10,京成本線「青砥」徒歩17分,72.08m2（21.80坪）（壁芯）,3LDK,18.44m2,2003年2月
/ms/chuko/tokyo/sc_katsushika/nc_78986330/,フェイム小岩レジデンスタワー,2026-01-05,4399万円,東京都葛飾区奥戸７,京成本線「青砥」徒歩17分,72.08m2（21.80坪）（壁芯）,3LDK,18.44m2,2003年2月
/ms/chuko/tokyo/sc_katsushika/nc_78774255/,グロース堀切菖蒲園AZ,2026-01-05,4480万円,東京都葛飾区堀切３,京成本線「堀切菖蒲園」徒歩10分,55.35m2（壁芯）,2LDK,4.51m2,2017年11月
/ms/chuko/tokyo/sc_katsushika/nc_78970915/,GROWS堀切菖蒲園AZ,2026-01-05,4480万円,東京都葛飾区堀切３,京成本線「堀切菖蒲園」徒歩10分,55.35m2（16.74坪）（壁芯）,2LDK,4.51m2,2017年11月
/ms/chuko/tokyo/sc_katsushika/nc_79099918/,ライオンズマンション木根川中央公園,2026-01-05,4780万円,東京都葛飾区東四つ木３-6-1,京成押上線「四ツ木」徒歩9分,67.76m2（壁芯）,3LDK,-,1998年3月
/ms/chuko/tokyo/sc_katsushika/nc_78497525/,ライオンズマンション木根川中央公園,2026-01-05,4780万円,東京都葛飾区東四つ木３,京成押上線「四ツ木」徒歩9分,67.76m2（壁芯）,3LDK,5m2,1998年3月
/ms/chuko/tokyo/sc_katsushika/nc_79018025/,ライオンズマンション木根川中央公園,2026-01-05,4780万円,東京都葛飾区東四つ木３-6-1,京成押上線「四ツ木」徒歩9分,67.76m2（20.49坪）（壁芯）,3LDK,-,1998年3月
/ms/chuko/tokyo/sc_katsushika/nc_79106557/,ニックハイム渋江公園,2026-01-05,4999万円,東京都葛飾区東立石３,京成押上線「京成立石」徒歩8分,74.4m2（壁芯）,3LDK,7.44m2,1984年1月
/ms/chuko/tokyo/sc_katsushika/nc_78134903/,プレミスト金町,2026-01-05,5250万円,東京都葛飾区東金町３,ＪＲ常磐線「金町」徒歩7分,47.66m2（壁芯）,2LDK,6.91m2,2022年2月
/ms/chuko/tokyo/sc_katsushika/nc_79022024/,プレミスト金町,2026-01-05,5380万円,東京都葛飾区東金町３,ＪＲ常磐線「金町」徒歩7分,53.68m2（16.23坪）（壁芯）,2LDK,8.57m2,2022年2月
/ms/chuko/tokyo/sc_katsushika/nc_79104577/,バウス金町,2026-01-05,6280万円,東京都葛飾区金町１,ＪＲ常磐線「金町」徒歩9分,56.08m2（壁芯）,2LDK,11.6m2,2023年8月
/ms/chuko/tokyo/sc_katsushika/nc_79064989/,シティータワー金町タワー棟,2026-01-05,9198万円,東京都葛飾区新宿６,ＪＲ常磐線「金町」徒歩12分,63.04m2（壁芯）,3LDK,12.12m2,2016年2月
/ms/chuko/tokyo/sc_katsushika/nc_78909085/,トップお花茶屋第二,2026-01-05,900万円,東京都葛飾区白鳥２,京成本線「お花茶屋」徒歩5分,15.64m2（壁芯）,ワンルーム,3.27m2,1988年1月
/ms/chuko/tokyo/sc_katsushika/nc_78729585/,青戸ダイヤモンドパレス,2026-01-05,1380万円,東京都葛飾区青戸７,ＪＲ常磐線「亀有」徒歩17分,36.7m2（11.10坪）（登記）,3K,6.69m2,1980年10月
/ms/chuko/tokyo/sc_katsushika/nc_78757376/,マリオン新小岩,2026-01-05,1380万円,東京都葛飾区西新小岩４,ＪＲ総武線「新小岩」徒歩10分,16.44m2（4.97坪）（壁芯）,ワンルーム,2.3m2,1987年10月
/ms/chuko/tokyo/sc_katsushika/nc_76931991/,金町コーポ,2026-01-05,1380万円,東京都葛飾区金町１,京成金町線「京成金町」徒歩9分,33.02m2（9.98坪）（登記）,1DK,4.5m2,1974年2月
/ms/chuko/tokyo/sc_katsushika/nc_78328595/,青戸三鈴コーポ,2026-01-05,1499万円,東京都葛飾区青戸７,ＪＲ常磐線「亀有」徒歩15分,32.76m2（壁芯）,1LDK,4m2,1977年10月
/ms/chuko/tokyo/sc_katsushika/nc_79091353/,グリーンパーク水元Ⅵ,2026-01-05,1600万円,東京都葛飾区西水元５,ＪＲ常磐線「金町」徒歩36分,48.07m2（14.54坪）（壁芯）,1LDK,-,1989年10月
/ms/chuko/tokyo/sc_katsushika/nc_77557908/,ダイアパレス金町第２,2026-01-05,1680万円,東京都葛飾区金町３,ＪＲ常磐線「金町」徒歩7分,46.75m2（14.14坪）（壁芯）,1LDK,6m2,1980年10月
/ms/chuko/tokyo/sc_katsushika/nc_79091292/,亀有白鳥マンション,2026-01-05,1680万円,東京都葛飾区白鳥４,京成本線「青砥」徒歩15分,35.64m2（10.78坪）（壁芯）,1LDK,4.86m2,1974年6月
/ms/chuko/tokyo/sc_katsushika/nc_78779616/,亀有白鳥マンション,2026-01-05,1680万円,東京都葛飾区白鳥４,京成押上線「青砥」徒歩16分,35.64m2（10.78坪）（壁芯）,1LDK,-,1974年3月
/ms/chuko/tokyo/sc_katsushika/nc_78636360/,亀有白鳥マンション,2026-01-05,1680万円,東京都葛飾区白鳥４,京成本線「青砥」徒歩15分,35.64m2（壁芯）,1DK,4.86m2,1974年3月
/ms/chuko/tokyo/sc_katsushika/nc_78534610/,ライオンズマンション青戸,2026-01-05,1690万円,東京都葛飾区立石８,京成押上線「京成立石」徒歩11分,36.45m2,1DK,4.77m2,1980年7月
/ms/chuko/tokyo/sc_katsushika/nc_78387528/,お花茶屋ローヤルコーポ,2026-01-05,1699万円,東京都葛飾区宝町２,京成本線「お花茶屋」徒歩7分,43.6m2（壁芯）,2DK,6m2,1983年10月
/ms/chuko/tokyo/sc_katsushika/nc_79091235/,お花茶屋ローヤルコーポ,2026-01-05,1699万円,東京都葛飾区宝町２,京成本線「お花茶屋」徒歩7分,43.6m2（壁芯）,2DK,6m2,1983年10月
/ms/chuko/tokyo/sc_katsushika/nc_78537096/,ネオコーポ堀切菖蒲園,2026-01-05,1880万円,東京都葛飾区堀切１-17-5,京成本線「堀切菖蒲園」徒歩13分,61.6m2（18.63坪）（壁芯）,2LDK+S（納戸）,7.84m2,1981年12月
/ms/chuko/tokyo/sc_katsushika/nc_76588995/,ネオコーポ堀切菖蒲園,2026-01-05,1880万円,東京都葛飾区堀切１,京成本線「堀切菖蒲園」徒歩13分,61.6m2（18.63坪）（壁芯）,1LDK+S（納戸）,7.84m2,1981年12月
/ms/chuko/tokyo/sc_katsushika/nc_78481508/,L-VINA新小岩,2026-01-05,1980万円,東京都葛飾区新小岩２-３４－２,ＪＲ総武線「新小岩」徒歩5分,26.34m2（7.96坪）（壁芯）,2K,-,1990年3月
/ms/chuko/tokyo/sc_katsushika/nc_78441925/,セザール新小岩,2026-01-05,1980万円,東京都葛飾区東新小岩３,ＪＲ総武線「新小岩」徒歩10分,56.8m2,4LDK,9.2m2,1987年9月
/ms/chuko/tokyo/sc_katsushika/nc_78810456/,ライオンズマンション青戸第３,2026-01-05,1980万円,東京都葛飾区青戸７,京成本線「青砥」徒歩14分,51.84m2（15.68坪）（壁芯）,2LDK,8.15m2,1989年7月
/ms/chuko/tokyo/sc_katsushika/nc_78991121/,ライオンズマンション柴又,2026-01-05,2080万円,東京都葛飾区柴又６,北総線「新柴又」徒歩7分,30.88m2（壁芯）,1DK,5.67m2,1987年2月
/ms/chuko/tokyo/sc_katsushika/nc_79046738/,白鳥ダイヤモンドマンション,2026-01-05,2080万円,東京都葛飾区白鳥４,京成本線「お花茶屋」徒歩10分,46.75m2,2DK,5.5m2,1978年8月
/ms/chuko/tokyo/sc_katsushika/nc_79091590/,新小岩サマリヤマンション,2026-01-05,2080万円,東京都葛飾区東新小岩６,ＪＲ総武線「新小岩」徒歩15分,51.3m2（15.51坪）（壁芯）,3DK,7.02m2,1981年1月
/ms/chuko/tokyo/sc_katsushika/nc_79091513/,トーア立石マンションＡ棟,2026-01-05,2080万円,東京都葛飾区立石８,京成本線「青砥」徒歩9分,48.33m2（14.61坪）（壁芯）,3DK,8.48m2,1980年3月
/ms/chuko/tokyo/sc_katsushika/nc_78937265/,ライオンズマンション柴又,2026-01-05,2080万円,東京都葛飾区柴又６,北総線「新柴又」徒歩7分,30.88m2（壁芯）,1DK,5.67m2,1987年2月
/ms/chuko/tokyo/sc_katsushika/nc_78703518/,サンパレス青戸,2026-01-05,2099万円,東京都葛飾区青戸８,京成本線「青砥」徒歩13分,40.53m2,2DK,-,1975年4月
/ms/chuko/tokyo/sc_katsushika/nc_78992937/,サンパレス青戸,2026-01-05,2099万円,東京都葛飾区青戸８,京成本線「青砥」徒歩13分,40.53m2（12.26坪）（壁芯）,2DK,-,1975年4月
/ms/chuko/tokyo/sc_katsushika/nc_79031171/,サンパレス青戸,2026-01-05,2099万円,東京都葛飾区青戸８,京成本線「青砥」徒歩14分,40.53m2（12.26坪）（壁芯）,2DK,-,1975年4月
