link,物件名,date,販売価格,所在地,沿線・駅,専有面積,間取り,バルコニー,築年月
/ms/chuko/tokyo/sc_suginami/nc_78890587/,ライオンズマンション西荻第２,2026-01-05,3980万円,東京都杉並区西荻北２,ＪＲ総武線「西荻窪」徒歩6分,41.14m2（壁芯）,ワンルーム,6.6m2,1970年7月
/ms/chuko/tokyo/sc_suginami/nc_78873886/,ベルアルシェ東高円寺,2026-01-05,3980万円,東京都杉並区和田１,東京メトロ丸ノ内線「東高円寺」徒歩6分,30.71m2（壁芯）,1LDK,2.5m2,2007年8月
/ms/chuko/tokyo/sc_suginami/nc_78929983/,ベルアルシェ東高円寺,2026-01-05,3980万円,東京都杉並区和田１,東京メトロ丸ノ内線「東高円寺」徒歩7分,30.71m2（壁芯）,1LDK,2.5m2,2007年8月
/ms/chuko/tokyo/sc_suginami/nc_79007513/,ベルアルシェ東高円寺,2026-01-05,3980万円,東京都杉並区和田１,東京メトロ丸ノ内線「東高円寺」徒歩7分,30.71m2（9.28坪）（壁芯）,1DK,2.5m2,2007年8月
/ms/chuko/tokyo/sc_suginami/nc_78809016/,クオリア荻窪,2026-01-05,3980万円,東京都杉並区荻窪４,ＪＲ中央線「荻窪」徒歩3分,29.26m2（壁芯）,ワンルーム,5.1m2,2006年11月
/ms/chuko/tokyo/sc_suginami/nc_78899042/,ベルアルシェ東高円寺,2026-01-05,3980万円,東京都杉並区和田１-70-9,東京メトロ丸ノ内線「東高円寺」徒歩6分,30.71m2（壁芯）,1LDK,2.5m2,2007年8月
/ms/chuko/tokyo/sc_suginami/nc_78922145/,ベルアルシェ東高円寺,2026-01-05,3980万円,東京都杉並区和田１,東京メトロ丸ノ内線「東高円寺」徒歩7分,30.71m2（9.28坪）（壁芯）,1LDK,2.5m2,2007年8月
/ms/chuko/tokyo/sc_suginami/nc_78476190/,高円寺日東マンション　B棟,2026-01-05,3980万円,東京都杉並区高円寺南５,東京メトロ丸ノ内線「東高円寺」徒歩9分,46.09m2（13.94坪）（登記）,2LDK,-,1968年3月
/ms/chuko/tokyo/sc_suginami/nc_78069481/,西荻チャペルマンション,2026-01-05,3990万円,東京都杉並区西荻北２,ＪＲ中央線「西荻窪」徒歩3分,66.78m2（壁芯）,2LDK,-,1970年5月
/ms/chuko/tokyo/sc_suginami/nc_78727499/,ライオンズマンション井荻第３,2026-01-05,3990万円,東京都杉並区上井草１-22-15,西武新宿線「井荻」徒歩3分,51.3m2（15.51坪）（壁芯）,1LDK+S（納戸）,5.4m2,1984年9月
/ms/chuko/tokyo/sc_suginami/nc_78758164/,ライオンズマンション井荻第3,2026-01-05,3990万円,東京都杉並区上井草１,西武新宿線「井荻」徒歩3分,51.3m2（壁芯）,1LDK+S（納戸）,5.4m2,1984年9月
/ms/chuko/tokyo/sc_suginami/nc_78976175/,ライオンズマンション井荻第３,2026-01-05,3990万円,東京都杉並区上井草１,西武新宿線「井荻」徒歩3分,51.3m2（15.51坪）（壁芯）,1LDK+S（納戸）,5.4m2,1984年9月
/ms/chuko/tokyo/sc_suginami/nc_79094136/,ライオンズマンション井荻第3,2026-01-05,3990万円,東京都杉並区上井草１-22-15,西武新宿線「井荻」徒歩3分,51.3m2（15.51坪）（壁芯）,1LDK+S（納戸）,5.4m2,1984年9月
/ms/chuko/tokyo/sc_suginami/nc_78737095/,ライオンズマンション井荻第三,2026-01-05,3990万円,東京都杉並区上井草１,西武新宿線「井荻」徒歩3分,51.3m2（壁芯）,1LDK+S（納戸）,5.4m2,1984年9月
/ms/chuko/tokyo/sc_suginami/nc_78728704/,ライオンズマンション井荻第３,2026-01-05,3990万円,東京都杉並区上井草１-22-15,西武新宿線「井荻」徒歩3分,51.3m2（壁芯）,1LDK+S（納戸）,5.4m2,1984年9月
/ms/chuko/tokyo/sc_suginami/nc_78841769/,ライオンズマンション井荻第３,2026-01-05,3990万円,東京都杉並区上井草１,西武新宿線「井荻」徒歩4分,51.3m2（15.51坪）（壁芯）,1LDK+S（納戸）,5.4m2,1984年9月
/ms/chuko/tokyo/sc_suginami/nc_78758052/,ライオンズマンション井荻第３,2026-01-05,3990万円,東京都杉並区上井草１,西武新宿線「井荻」徒歩3分,51.3m2（15.51坪）（壁芯）,1LDK+S（納戸）,5.4m2,1984年9月
/ms/chuko/tokyo/sc_suginami/nc_78202038/,西荻チャペルマンション,2026-01-05,3990万円,東京都杉並区西荻北２,ＪＲ中央線「西荻窪」徒歩3分,66.78m2（20.20坪）（壁芯）,2LDK,-,1970年5月
/ms/chuko/tokyo/sc_suginami/nc_78872920/,西荻チャペルマンション,2026-01-05,3990万円,東京都杉並区西荻北２,ＪＲ中央線「西荻窪」徒歩3分,66.78m2（壁芯）,2LDK,-,1970年5月
/ms/chuko/tokyo/sc_suginami/nc_78763898/,ライオンズマンション井荻第３,2026-01-05,3990万円,東京都杉並区上井草１,西武新宿線「井荻」徒歩3分,51.3m2（15.51坪）（壁芯）,1LDK+S（納戸）,5.4m2,1984年9月
/ms/chuko/tokyo/sc_suginami/nc_78722815/,ライオンズマンション井荻第３,2026-01-05,3990万円,東京都杉並区上井草１-22-15,西武新宿線「井荻」徒歩3分,51.3m2（壁芯）,2LDK,5.4m2,1984年9月
/ms/chuko/tokyo/sc_suginami/nc_77254412/,杉並宮前パークホームズ,2026-01-05,4080万円,東京都杉並区宮前１,京王井の頭線「富士見ヶ丘」徒歩12分,87.72m2（26.53坪）（壁芯）,3LDK,23.31m2,2000年11月
/ms/chuko/tokyo/sc_suginami/nc_79033794/,デュオステージ新高円寺,2026-01-05,4180万円,東京都杉並区梅里１,東京メトロ丸ノ内線「新高円寺」徒歩3分,32.49m2（9.82坪）（壁芯）,1K,4.17m2,2020年2月
/ms/chuko/tokyo/sc_suginami/nc_79029532/,丸増井荻マンション,2026-01-05,4280万円,東京都杉並区下井草５-2-5,西武新宿線「井荻」徒歩8分,57.97m2（17.53坪）（壁芯）,2LDK,3.51m2,1973年1月
/ms/chuko/tokyo/sc_suginami/nc_78258959/,杉並コーポラス,2026-01-05,4280万円,東京都杉並区上荻４-4-5,ＪＲ中央線「西荻窪」徒歩8分,48.1m2（14.55坪）,2LDK,-,1967年3月
/ms/chuko/tokyo/sc_suginami/nc_79069507/,丸増井荻マンション,2026-01-05,4280万円,東京都杉並区下井草５-2-5,西武新宿線「井荻」徒歩8分,57.97m2（壁芯）,2LDK,3.51m2,1973年1月
/ms/chuko/tokyo/sc_suginami/nc_79053874/,丸増井荻マンション,2026-01-05,4280万円,東京都杉並区下井草５,西武新宿線「井荻」徒歩8分,57.97m2（壁芯）,2LDK,3.51m2,1973年1月
/ms/chuko/tokyo/sc_suginami/nc_79071414/,丸増井荻マンション,2026-01-05,4280万円,東京都杉並区下井草５,西武新宿線「井荻」徒歩8分,57.97m2（壁芯）,2LDK,3.51m2,1973年1月
/ms/chuko/tokyo/sc_suginami/nc_79041500/,丸増井荻マンション,2026-01-05,4280万円,東京都杉並区下井草５-2-5,西武新宿線「井荻」徒歩8分,57.97m2（壁芯）,2LDK,3.51m2,1973年1月
/ms/chuko/tokyo/sc_suginami/nc_79099206/,丸増井荻マンション,2026-01-05,4280万円,東京都杉並区下井草５,西武新宿線「井荻」徒歩9分,57.97m2（壁芯）,2LDK,3.51m2,1973年1月
/ms/chuko/tokyo/sc_suginami/nc_78583093/,杉並コーポラス,2026-01-05,4280万円,東京都杉並区上荻４,ＪＲ中央線「西荻窪」徒歩8分,48.1m2（14.55坪）（壁芯）,1LDK+S（納戸）,4.9m2,1967年3月
/ms/chuko/tokyo/sc_suginami/nc_79052471/,丸増井荻マンション,2026-01-05,4280万円,東京都杉並区下井草５,西武新宿線「井荻」徒歩9分,57.97m2（17.53坪）（壁芯）,2LDK,3.51m2,1973年1月
/ms/chuko/tokyo/sc_suginami/nc_78782507/,杉並コーポラス,2026-01-05,4280万円,東京都杉並区上荻４,ＪＲ総武線「西荻窪」徒歩8分,48.1m2（壁芯）,2LDK,1m2,1967年3月
/ms/chuko/tokyo/sc_suginami/nc_79050836/,丸増井荻マンション,2026-01-05,4280万円,東京都杉並区下井草５,西武新宿線「井荻」徒歩8分,57.97m2（17.53坪）（壁芯）,2LDK,3.51m2,1973年1月
/ms/chuko/tokyo/sc_suginami/nc_79037717/,丸増井荻マンション,2026-01-05,4280万円,東京都杉並区下井草５,西武新宿線「井荻」徒歩9分,57.97m2（17.53坪）（壁芯）,2LDK,3.51m2,1973年1月
/ms/chuko/tokyo/sc_suginami/nc_78988409/,ライオンズマンション高井戸,2026-01-05,4290万円,東京都杉並区高井戸東２,京王井の頭線「高井戸」徒歩3分,47.52m2（14.37坪）（壁芯）,1LDK,3.24m2,1976年11月
/ms/chuko/tokyo/sc_suginami/nc_79091118/,ライオンズマンション高井戸,2026-01-05,4290万円,東京都杉並区高井戸東２-25-9,京王井の頭線「高井戸」徒歩3分,47.52m2（壁芯）,1LDK,3.24m2,1976年11月
/ms/chuko/tokyo/sc_suginami/nc_79008525/,ライオンズマンション高井戸,2026-01-05,4290万円,東京都杉並区高井戸東２-25-9,京王井の頭線「高井戸」徒歩3分,47.52m2（壁芯）,1LDK,3.24m2,1976年11月
/ms/chuko/tokyo/sc_suginami/nc_79093131/,ライオンズマンション高井戸,2026-01-05,4290万円,東京都杉並区高井戸東２-25-9,京王井の頭線「高井戸」徒歩3分,47.52m2（壁芯）,1LDK,3.24m2,1976年11月
/ms/chuko/tokyo/sc_suginami/nc_79094244/,ライオンズマンション高井戸,2026-01-05,4290万円,東京都杉並区高井戸東２-25-9,京王井の頭線「高井戸」徒歩3分,47.52m2（14.37坪）（壁芯）,1LDK,3.24m2,1976年11月
/ms/chuko/tokyo/sc_suginami/nc_79041286/,ライオンズマンション高井戸,2026-01-05,4290万円,東京都杉並区高井戸東２-２５－９,京王井の頭線「高井戸」徒歩3分,47.52m2（14.37坪）（壁芯）,1LDK,3.24m2,1976年11月
/ms/chuko/tokyo/sc_suginami/nc_77906848/,エントピア高円寺,2026-01-05,4480万円,東京都杉並区梅里１-１５-１３,東京メトロ丸ノ内線「新高円寺」徒歩4分,61.83m2（18.70坪）（壁芯）,2LDK,6.75m2,1973年5月
/ms/chuko/tokyo/sc_suginami/nc_78881689/,エントピア高円寺,2026-01-05,4480万円,東京都杉並区梅里１,東京メトロ丸ノ内線「新高円寺」徒歩5分,61.83m2（壁芯）,2LDK,6.75m2,1973年5月
/ms/chuko/tokyo/sc_suginami/nc_79021585/,カーサ和泉,2026-01-05,4480万円,東京都杉並区和泉４,東京メトロ丸ノ内線「方南町」徒歩2分,51.57m2（15.59坪）（壁芯）,2LDK,6.68m2,1972年2月
/ms/chuko/tokyo/sc_suginami/nc_78313786/,エントピア高円寺,2026-01-05,4480万円,東京都杉並区梅里１,東京メトロ丸ノ内線「新高円寺」徒歩4分,61.83m2（18.70坪）（壁芯）,2LDK+S（納戸）,6.75m2,1973年5月
