link,物件名,date,販売価格,所在地,沿線・駅,専有面積,間取り,バルコニー,築年月
/ms/chuko/tokyo/sc_taito/nc_78314224/,東京ビューマークス,2026-01-05,1億3500万円,東京都台東区竜泉２,東京メトロ日比谷線「三ノ輪」徒歩6分,91.4m2（壁芯）,2LDK,23.97m2,2003年2月
/ms/chuko/tokyo/sc_taito/nc_78831766/,浅草タワー,2026-01-05,1億4280万円,東京都台東区西浅草３,つくばエクスプレス「浅草」徒歩3分,65.09m2（壁芯）,2LDK+S（納戸）,11.27m2,2012年2月
/ms/chuko/tokyo/sc_taito/nc_77755899/,パークタワー上野池之端,2026-01-05,1億4400万円,東京都台東区池之端２,東京メトロ千代田線「湯島」徒歩7分,60.64m2（壁芯）,2LDK,10.87m2,2010年7月
/ms/chuko/tokyo/sc_taito/nc_79111942/,北上野スクエア,2026-01-05,1億4490万円,東京都台東区北上野２-17-6,ＪＲ山手線「上野」徒歩9分,100.92m2（30.52坪）（壁芯）,3LDK,8.22m2,2002年2月
/ms/chuko/tokyo/sc_taito/nc_79034813/,◇北上野スクエア◇,2026-01-05,1億4490万円,東京都台東区北上野２,東京メトロ日比谷線「入谷」徒歩4分,100.92m2（壁芯）,3LDK,8.22m2,2002年2月
/ms/chuko/tokyo/sc_taito/nc_79073216/,北上野スクエア,2026-01-05,1億4490万円,東京都台東区北上野２,東京メトロ日比谷線「入谷」徒歩4分,100.92m2（30.52坪）（壁芯）,3LDK,8.22m2,2002年2月
/ms/chuko/tokyo/sc_taito/nc_79008601/,北上野スクエア,2026-01-05,1億4490万円,東京都台東区北上野２,東京メトロ日比谷線「入谷」徒歩4分,100.92m2（30.52坪）（壁芯）,3LDK,8.22m2,2002年2月
/ms/chuko/tokyo/sc_taito/nc_79020647/,ザ・パークハウス浅草橋　タワーレジデンス,2026-01-05,1億6500万円,東京都台東区柳橋２-1-6,ＪＲ総武線「浅草橋」徒歩3分,65.46m2（19.80坪）,3LDK,16.88m2,2013年11月
/ms/chuko/tokyo/sc_taito/nc_77585618/,ルネッサンスタワー上野池之端,2026-01-05,1億7980万円,東京都台東区池之端２,東京メトロ千代田線「根津」徒歩4分,79.74m2（壁芯）,2LDK,19.69m2,2005年1月
/ms/chuko/tokyo/sc_taito/nc_76909530/,浅草タワー,2026-01-05,2億円,東京都台東区西浅草３,つくばエクスプレス「浅草」徒歩5分,80.02m2（壁芯）,3LDK,15.52m2,2012年2月
/ms/chuko/tokyo/sc_taito/nc_79064171/,パークタワー上野池之端,2026-01-05,2億980万円,東京都台東区池之端２,東京メトロ千代田線「根津」徒歩7分,61.24m2（18.52坪）（壁芯）,2LDK,7.44m2,2010年7月
/ms/chuko/tokyo/sc_taito/nc_78760912/,Brillia Tower上野池之端,2026-01-05,2億9990万円,東京都台東区池之端１-4-33,東京メトロ千代田線「湯島」徒歩5分,78.56m2（23.76坪）（壁芯）,3LDK,18.75m2,2019年2月
