link,物件名,date,販売価格,所在地,沿線・駅,専有面積,間取り,バルコニー,築年月
/ms/chuko/tokyo/sc_shinagawa/nc_78841602/,大崎ウエストシティタワーズＥ棟,2026-01-05,1億2000万円,東京都品川区大崎２-9-1,ＪＲ山手線「大崎」徒歩4分,46.88m2（14.18坪）（壁芯）,1LDK,4.56m2,2009年9月
/ms/chuko/tokyo/sc_shinagawa/nc_76092182/,リビオ五反田プラグマGタワー,2026-01-05,1億2380万円,東京都品川区西五反田１,ＪＲ山手線「五反田」徒歩1分,55.04m2（壁芯）,2LDK,4.68m2,2005年7月
/ms/chuko/tokyo/sc_shinagawa/nc_79081898/,オープンレジデンス白金台B棟,2026-01-05,1億2380万円,東京都品川区上大崎１-20-2,都営三田線「白金台」徒歩7分,66.18m2（20.01坪）（壁芯）,2LDK,3.82m2,2011年5月
/ms/chuko/tokyo/sc_shinagawa/nc_78572028/,プレシス大井町パークフロント,2026-01-05,1億2480万円,東京都品川区大井１-45-8,ＪＲ京浜東北線「大井町」徒歩4分,53.61m2（16.21坪）（壁芯）,2LDK,4.41m2,2020年1月
/ms/chuko/tokyo/sc_shinagawa/nc_78772170/,ラグナタワー,2026-01-05,1億2680万円,東京都品川区東品川３-８－８,りんかい線「天王洲アイル」徒歩7分,83.98m2（壁芯）,2LDK+S（納戸）,8.4m2,2005年2月
/ms/chuko/tokyo/sc_shinagawa/nc_78501557/,ザ・パークハウス大井町レジデンス,2026-01-05,1億2900万円,東京都品川区東大井５,ＪＲ京浜東北線「大井町」徒歩3分,57.06m2（壁芯）,2LDK,-,2014年10月
/ms/chuko/tokyo/sc_shinagawa/nc_78435207/,Brillia品川中延,2026-01-05,1億2980万円,東京都品川区中延６,東急大井町線「荏原町」徒歩8分,71.94m2（21.76坪）,3LDK,12.6m2,2008年2月
/ms/chuko/tokyo/sc_shinagawa/nc_79132782/,クレッセント仙台坂パークサイド,2026-01-05,1億3480万円,東京都品川区東大井４-3-13,ＪＲ京浜東北線「大井町」徒歩10分,76.76m2（壁芯）,2LDK+S（納戸）,27.5m2,2000年10月
/ms/chuko/tokyo/sc_shinagawa/nc_78031301/,リビオ目黒リバーサウス,2026-01-05,1億3980万円,東京都品川区西五反田２,ＪＲ山手線「五反田」徒歩6分,73.6m2（壁芯）,3LDK,9.49m2,2013年11月
/ms/chuko/tokyo/sc_shinagawa/nc_78543001/,アトラス品川中延,2026-01-05,1億4000万円,東京都品川区中延２,東急池上線「荏原中延」徒歩4分,70.03m2（壁芯）,3LDK,9.35m2,2019年3月
