link,物件名,date,販売価格,所在地,沿線・駅,専有面積,間取り,バルコニー,築年月
/ms/chuko/tokyo/sc_nerima/nc_79133284/,パーク・ハイム石神井,2026-01-05,4920万円,東京都練馬区下石神井５,西武新宿線「上井草」徒歩12分,86.2m2（壁芯）,3LDK,4.1m2,1991年3月
/ms/chuko/tokyo/sc_nerima/nc_78991022/,パーク・ハイム石神井,2026-01-05,4920万円,東京都練馬区下石神井５,西武新宿線「上井草」徒歩13分,86.2m2（26.07坪）（壁芯）,3LDK,4.1m2,1991年3月
/ms/chuko/tokyo/sc_nerima/nc_79041888/,パークハイム石神井,2026-01-05,4920万円,東京都練馬区下石神井５,西武新宿線「上井草」徒歩13分,86.2m2（壁芯）,3LDK,4.1m2,1991年3月
/ms/chuko/tokyo/sc_nerima/nc_78498554/,ランドステージ保谷駅前,2026-01-05,4980万円,東京都練馬区南大泉４,西武池袋線「保谷」徒歩3分,70.78m2（壁芯）,2LDK+S（納戸）,1.84m2,2005年11月
/ms/chuko/tokyo/sc_nerima/nc_78543976/,グランドメゾン上石神井,2026-01-05,4980万円,東京都練馬区上石神井２,西武新宿線「上石神井」徒歩8分,67.51m2（20.42坪）（壁芯）,3LDK,7.14m2,1986年7月
/ms/chuko/tokyo/sc_nerima/nc_79061685/,ライオンズガーデン平和台,2026-01-05,4990万円,東京都練馬区北町７-７－２４,東京メトロ有楽町線「平和台」徒歩7分,57.85m2,2LDK,9m2,1995年2月
/ms/chuko/tokyo/sc_nerima/nc_78234799/,セザール練馬高野台,2026-01-05,4999万円,東京都練馬区高野台１,西武池袋線「練馬高野台」徒歩8分,56.16m2,3LDK,5.94m2,1998年8月
/ms/chuko/tokyo/sc_nerima/nc_79059456/,チュリス武蔵関,2026-01-05,5180万円,東京都練馬区関町北１,西武新宿線「武蔵関」徒歩4分,59.74m2（壁芯）,2LDK,3.46m2,1995年2月
/ms/chuko/tokyo/sc_nerima/nc_77568065/,上石神井ハイム４号棟,2026-01-05,5480万円,東京都練馬区石神井台４,西武新宿線「上石神井」徒歩10分,104.66m2（壁芯）,4LDK,11.76m2,1974年7月
/ms/chuko/tokyo/sc_nerima/nc_78107580/,ハイツ鷺宮,2026-01-05,5480万円,東京都練馬区中村南１,西武新宿線「都立家政」徒歩7分,100.4m2（30.37坪）（壁芯）,4LDK,-,1981年3月
/ms/chuko/tokyo/sc_nerima/nc_79133710/,グローリオ武蔵関,2026-01-05,5580万円,東京都練馬区関町北２,西武新宿線「武蔵関」徒歩5分,62.58m2（壁芯）,2LDK+S（納戸）,10.99m2,2017年1月
/ms/chuko/tokyo/sc_nerima/nc_78718659/,【今すぐ見たい　お任せください】 グローリオ武蔵関,2026-01-05,5580万円,東京都練馬区関町北２,西武新宿線「武蔵関」徒歩5分,62.58m2（壁芯）,2LDK+S（納戸）,10.99m2,2017年1月
/ms/chuko/tokyo/sc_nerima/nc_77378942/,ダイアパレス武蔵関,2026-01-05,5688万円,東京都練馬区関町南４-16-21,西武新宿線「武蔵関」徒歩12分,69.66m2（21.07坪）（壁芯）,3LDK,54.34m2,1985年4月
/ms/chuko/tokyo/sc_nerima/nc_79109363/,ライオンズガーデンコート練馬北町,2026-01-05,5780万円,東京都練馬区北町３-7-13,東武東上線「東武練馬」徒歩8分,59.59m2（18.02坪）,2LDK,14.94m2,1997年3月
/ms/chuko/tokyo/sc_nerima/nc_78682290/,シーズガーデン石神井公園,2026-01-05,5780万円,東京都練馬区谷原５,西武池袋線「石神井公園」徒歩13分,66.32m2（壁芯）,3LDK,5.93m2,2005年2月
/ms/chuko/tokyo/sc_nerima/nc_78997026/,ユニオンパレス吉祥寺北　弐番館,2026-01-05,5880万円,東京都練馬区立野町15-38,西武新宿線「武蔵関」徒歩15分,73.44m2（22.21坪）（壁芯）,3LDK,7.31m2,1996年2月
/ms/chuko/tokyo/sc_nerima/nc_78769885/,【今すぐ見たい　お任せください】 ライツ富士見台,2026-01-05,5899万円,東京都練馬区貫井１,西武池袋線「富士見台」徒歩5分,64.29m2（壁芯）,3LDK,8.03m2,1990年2月
/ms/chuko/tokyo/sc_nerima/nc_78586189/,ルネアクアパークスビューフロント,2026-01-05,5980万円,東京都練馬区豊玉南３-２７－１８,西武新宿線「都立家政」徒歩12分,77.15m2（壁芯）,3LDK,12.35m2,2002年12月
/ms/chuko/tokyo/sc_nerima/nc_79099036/,ウイングヒルズ高野台,2026-01-05,5980万円,東京都練馬区高野台１-8-21,西武池袋線「練馬高野台」徒歩5分,66.74m2（20.18坪）（壁芯）,3LDK,23.24m2,2005年2月
/ms/chuko/tokyo/sc_nerima/nc_78623480/,Ｄ’クラディア井荻北,2026-01-05,5990万円,東京都練馬区下石神井１,西武新宿線「井荻」徒歩9分,69.53m2（21.03坪）（壁芯）,3LDK,-,2006年2月
/ms/chuko/tokyo/sc_nerima/nc_79104848/,セザールパークサイド石神井公園,2026-01-05,6180万円,東京都練馬区石神井町７-3-23,西武池袋線「石神井公園」徒歩6分,59.37m2（17.95坪）（壁芯）,3LDK,6.8m2,1998年9月
/ms/chuko/tokyo/sc_nerima/nc_78778170/,パークサイド光が丘,2026-01-05,6180万円,東京都練馬区光が丘３,都営大江戸線「光が丘」徒歩9分,71.02m2（21.48坪）（壁芯）,3LDK,12.97m2,1988年3月
/ms/chuko/tokyo/sc_nerima/nc_79134624/,セザールパークサイド石神井公園,2026-01-05,6180万円,東京都練馬区石神井町７,西武池袋線「石神井公園」徒歩6分,59.37m2（壁芯）,3LDK,6.8m2,1998年11月
/ms/chuko/tokyo/sc_nerima/nc_78690770/,サンクレイドル中村橋,2026-01-05,6280万円,東京都練馬区貫井４-14-18,西武池袋線「中村橋」徒歩11分,70.53m2（21.33坪）,3LDK,-,2005年2月
/ms/chuko/tokyo/sc_nerima/nc_78792510/,レーベンリヴァーレ中村橋エターリア,2026-01-05,6280万円,東京都練馬区中村北２,西武池袋線「中村橋」徒歩7分,70.84m2（壁芯）,2LDK,35.3m2,2006年2月
/ms/chuko/tokyo/sc_nerima/nc_78832872/,サンクレイドル中村橋,2026-01-05,6280万円,東京都練馬区貫井４-14-18,西武池袋線「中村橋」徒歩11分,70.53m2（21.33坪）（壁芯）,3LDK+S（納戸）,-,2005年3月
/ms/chuko/tokyo/sc_nerima/nc_79045303/,～Leben Rivale Nakamurabash…,2026-01-05,6280万円,東京都練馬区中村北２,西武池袋線「中村橋」徒歩7分,70.84m2（壁芯）,2LDK,-,2006年2月
/ms/chuko/tokyo/sc_nerima/nc_78949211/,イニシア練馬北町アベニュー,2026-01-05,6290万円,東京都練馬区北町１,東武東上線「東武練馬」徒歩10分,62.22m2（18.82坪）（壁芯）,3LDK,9.15m2,2023年3月
/ms/chuko/tokyo/sc_nerima/nc_79082455/,キャナル石神井公園,2026-01-05,6480万円,東京都練馬区石神井町７-15-5,西武池袋線「石神井公園」徒歩14分,95.56m2（28.90坪）,3LDK,-,1990年9月
/ms/chuko/tokyo/sc_nerima/nc_78117288/,キャナル石神井公園,2026-01-05,6480万円,東京都練馬区石神井町７,西武池袋線「石神井公園」徒歩14分,95.56m2,3LDK,10m2,1990年9月
/ms/chuko/tokyo/sc_nerima/nc_78674842/,プラウドシティ大泉学園,2026-01-05,6480万円,東京都練馬区東大泉２,西武池袋線「大泉学園」徒歩11分,73.48m2（壁芯）,3LDK,12.32m2,2005年11月
/ms/chuko/tokyo/sc_nerima/nc_78280161/,キャナル石神井公園,2026-01-05,6480万円,東京都練馬区石神井町７-15-5,西武池袋線「石神井公園」徒歩14分,95.56m2（28.90坪）（壁芯）,3LDK,-,1990年9月
/ms/chuko/tokyo/sc_nerima/nc_78902326/,石神井ガーデンハイツ,2026-01-05,6480万円,東京都練馬区石神井台１,西武新宿線「上石神井」徒歩13分,140.65m2（壁芯）,4LDK,7.44m2,1989年11月
/ms/chuko/tokyo/sc_nerima/nc_78539731/,◆キャナル石神井公園,2026-01-05,6480万円,東京都練馬区石神井町７,西武池袋線「石神井公園」徒歩14分,95.56m2（28.90坪）,3LDK,11.8m2,1990年9月
/ms/chuko/tokyo/sc_nerima/nc_78616011/,藤和シティコープ練馬II,2026-01-05,6490万円,東京都練馬区中村北１,西武池袋線「練馬」徒歩9分,58.87m2（壁芯）,3LDK,8.7m2,1993年9月
/ms/chuko/tokyo/sc_nerima/nc_78837732/,グランシティ上石神井,2026-01-05,6580万円,東京都練馬区石神井台４,西武新宿線「上石神井」徒歩15分,80.23m2（24.26坪）（壁芯）,3LDK,6.66m2,2006年8月
/ms/chuko/tokyo/sc_nerima/nc_78763400/,ライフェリア江古田,2026-01-05,6780万円,東京都練馬区旭丘１,西武池袋線「江古田」徒歩3分,57.71m2（17.45坪）,2LDK,7.59m2,1995年3月
/ms/chuko/tokyo/sc_nerima/nc_79131479/,ライフェリア江古田,2026-01-05,6780万円,東京都練馬区旭丘１,西武池袋線「江古田」徒歩3分,57.71m2（17.45坪）（壁芯）,2LDK,7.59m2,1995年3月
/ms/chuko/tokyo/sc_nerima/nc_78840014/,エクセレントプレイス石神井公園,2026-01-05,6780万円,東京都練馬区三原台１,西武池袋線「石神井公園」徒歩15分,118.37m2（35.80坪）（壁芯）,5LDK,-,2006年3月
/ms/chuko/tokyo/sc_nerima/nc_79034799/,ライフェリア江古田,2026-01-05,6780万円,東京都練馬区旭丘１-66-2,西武池袋線「江古田」徒歩3分,57.71m2（17.45坪）（壁芯）,2LDK,7.59m2,1995年3月
/ms/chuko/tokyo/sc_nerima/nc_78890341/,ウイングストリーム氷川台コート,2026-01-05,6790万円,東京都練馬区羽沢３,東京メトロ有楽町線「氷川台」徒歩6分,67.16m2,3LDK,7.78m2,2000年3月
/ms/chuko/tokyo/sc_nerima/nc_77985578/,メゾンセナリオ小竹町,2026-01-05,6980万円,東京都練馬区小竹町２,東京メトロ有楽町線「小竹向原」徒歩6分,81.53m2（24.66坪）（壁芯）,2LDK,4.94m2,2009年6月
/ms/chuko/tokyo/sc_nerima/nc_78840396/,フォレステージ石神井公園,2026-01-05,7290万円,東京都練馬区東大泉１,西武池袋線「大泉学園」徒歩13分,73.46m2（22.22坪）（壁芯）,3LDK,8.85m2,1995年3月
/ms/chuko/tokyo/sc_nerima/nc_79058135/,プラウド練馬春日町,2026-01-05,7380万円,東京都練馬区春日町５,都営大江戸線「練馬春日町」徒歩6分,75.63m2（壁芯）,3LDK,11.62m2,2004年1月
/ms/chuko/tokyo/sc_nerima/nc_79109052/,アークスクエア鷺ノ宮,2026-01-05,7780万円,東京都練馬区中村南３-12-6,西武新宿線「鷺ノ宮」徒歩6分,68.51m2（20.72坪）（壁芯）,2LDK,9.15m2,2002年10月
/ms/chuko/tokyo/sc_nerima/nc_79133976/,アークスクエア鷺ノ宮,2026-01-05,7780万円,東京都練馬区中村南３,西武新宿線「鷺ノ宮」徒歩6分,68.51m2（20.72坪）,2LDK,9.15m2,2002年10月
/ms/chuko/tokyo/sc_nerima/nc_78710854/,ユアコート富士見台,2026-01-05,7799万円,東京都練馬区貫井１-44-12,西武池袋線「富士見台」徒歩4分,71.92m2（21.75坪）（壁芯）,3LDK,18.52m2,1998年3月
/ms/chuko/tokyo/sc_nerima/nc_78616129/,【床暖房×間接照明のお部屋】ユアコート富士見台　5階,2026-01-05,7799万円,東京都練馬区貫井１,西武池袋線「富士見台」徒歩4分,71.92m2（壁芯）,3LDK,18.52m2,1998年3月
/ms/chuko/tokyo/sc_nerima/nc_78759919/,【今すぐ見たい　お任せください】　ユアコート富士見台,2026-01-05,7799万円,東京都練馬区貫井１,西武池袋線「富士見台」徒歩4分,71.92m2（壁芯）,3LDK,18.52m2,1998年3月
/ms/chuko/tokyo/sc_nerima/nc_78494847/,イニシアテラス小竹向原,2026-01-05,7880万円,東京都練馬区小竹町１,東京メトロ有楽町線「小竹向原」徒歩7分,76.35m2（壁芯）,3LDK,5.17m2,2021年1月
/ms/chuko/tokyo/sc_nerima/nc_77278890/,日神パレステージ石神井台,2026-01-05,7980万円,東京都練馬区石神井台４,西武新宿線「上石神井」徒歩13分,117.43m2（壁芯）,4LDK,12.16m2,2002年9月
/ms/chuko/tokyo/sc_nerima/nc_78873680/,藤和シティホームズ氷川台,2026-01-05,8480万円,東京都練馬区氷川台４,東京メトロ有楽町線「氷川台」徒歩9分,89.77m2（壁芯）,4LDK,17.5m2,2002年6月
/ms/chuko/tokyo/sc_nerima/nc_78975997/,ファミール成増グランデージ,2026-01-05,8880万円,東京都練馬区旭町３,東京メトロ有楽町線「地下鉄成増」徒歩6分,84.64m2（壁芯）,4LDK,10.68m2,1995年8月
